User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Height_m,BMI,BMI_Category,Age_Group,Workout_Intensity
18309037,male,53,173.0,75.0,18.0,93.0,40.5,91.0,1.73,25.05930702662969,Overweight,Senior,Low
16435957,male,43,194.0,98.0,27.0,104.0,41.0,181.0,1.94,26.03889892655968,Overweight,Senior,Moderate
14583513,male,20,192.0,94.0,20.0,103.0,40.6,107.0,1.92,25.499131944444446,Overweight,Young,Moderate
11499460,female,56,167.0,61.0,4.0,83.0,38.7,17.0,1.67,21.872422819032593,Normal,Senior,Low
17485167,female,47,167.0,63.0,21.0,101.0,40.6,124.0,1.67,22.589551436050055,Normal,Senior,Moderate
17496189,female,73,177.0,73.0,16.0,91.0,40.0,82.0,1.77,23.301094832264035,Normal,Senior,Low
13645229,female,56,179.0,75.0,15.0,90.0,40.3,71.0,1.79,23.40750912892856,Normal,Senior,Low
18395403,male,71,201.0,102.0,19.0,99.0,40.3,140.0,2.01,25.246899829212154,Overweight,Senior,Low
17994890,male,55,191.0,89.0,9.0,91.0,39.6,46.0,1.91,24.39626106740495,Normal,Senior,Low
15653313,male,53,194.0,97.0,19.0,105.0,40.3,139.0,1.94,25.77319587628866,Overweight,Senior,Moderate
18180011,male,69,194.0,92.0,22.0,107.0,40.5,182.0,1.94,24.444680624933575,Normal,Senior,Moderate
19885025,female,49,163.0,62.0,30.0,100.0,41.2,175.0,1.63,23.335466144755166,Normal,Senior,Moderate
11453596,female,22,174.0,66.0,11.0,89.0,40.2,45.0,1.74,21.79944510503369,Normal,Young,Low
19397286,female,23,167.0,64.0,20.0,96.0,40.3,98.0,1.67,22.948115744558788,Normal,Young,Low
18869091,female,53,179.0,78.0,6.0,89.0,39.5,27.0,1.79,24.343809494085704,Normal,Senior,Low
17640621,male,49,201.0,105.0,21.0,102.0,40.7,144.0,2.01,25.989455706541925,Overweight,Senior,Moderate
15360654,male,46,187.0,83.0,19.0,100.0,40.5,112.0,1.87,23.735308416025617,Normal,Senior,Moderate
18491708,male,24,180.0,83.0,10.0,89.0,40.0,32.0,1.8,25.61728395061728,Overweight,Young,Low
17003105,female,53,182.0,75.0,19.0,102.0,40.3,113.0,1.82,22.6421929718633,Normal,Senior,Moderate
15583954,female,48,181.0,72.0,6.0,89.0,39.4,27.0,1.81,21.97735111870822,Normal,Senior,Low
18349868,male,45,182.0,88.0,14.0,95.0,39.8,73.0,1.82,26.56683975365294,Overweight,Senior,Low
12925052,female,29,152.0,53.0,7.0,87.0,38.9,29.0,1.52,22.939750692520775,Normal,Adult,Low
11978134,female,48,151.0,48.0,21.0,105.0,40.6,137.0,1.51,21.051708258409718,Normal,Senior,Moderate
13888825,female,68,158.0,59.0,4.0,91.0,38.9,21.0,1.58,23.634033007530842,Normal,Senior,Low
11022237,female,25,156.0,49.0,21.0,98.0,40.3,113.0,1.56,20.134779750164363,Normal,Adult,Low
19855775,female,34,165.0,66.0,26.0,115.0,40.8,185.0,1.65,24.242424242424246,Normal,Adult,Moderate
17430401,male,46,194.0,88.0,1.0,80.0,37.6,3.0,1.94,23.381868423849507,Normal,Senior,Low
15264106,male,29,174.0,76.0,25.0,97.0,40.5,112.0,1.74,25.102391333069097,Overweight,Adult,Low
15356645,female,37,157.0,55.0,19.0,100.0,40.7,109.0,1.57,22.313278429145196,Normal,Adult,Moderate
17462135,male,48,188.0,86.0,11.0,91.0,39.6,52.0,1.88,24.332277048438208,Normal,Senior,Low
18953361,male,36,187.0,92.0,12.0,86.0,40.0,42.0,1.87,26.309016557522373,Overweight,Adult,Low
19796584,female,54,166.0,68.0,12.0,94.0,40.1,62.0,1.66,24.677021338365513,Normal,Senior,Low
17035411,male,28,200.0,106.0,6.0,94.0,39.5,28.0,2.0,26.5,Overweight,Adult,Low
16412255,male,40,209.0,116.0,4.0,86.0,39.1,17.0,2.09,26.556168585884027,Overweight,Senior,Low
15183743,female,31,175.0,73.0,10.0,87.0,39.3,40.0,1.75,23.836734693877553,Normal,Adult,Low
15944842,male,29,196.0,92.0,20.0,92.0,40.6,82.0,1.96,23.94835485214494,Normal,Adult,Low
11334345,female,76,153.0,55.0,14.0,93.0,40.0,79.0,1.53,23.49523687470631,Normal,Senior,Low
14468018,female,31,170.0,64.0,26.0,98.0,40.6,137.0,1.7,22.145328719723185,Normal,Adult,Low
13395695,female,21,174.0,63.0,1.0,84.0,38.0,4.0,1.74,20.808561236623067,Normal,Young,Low
17461500,male,32,179.0,78.0,12.0,88.0,39.7,40.0,1.79,24.343809494085704,Normal,Adult,Low
14314908,male,25,196.0,102.0,14.0,87.0,39.9,47.0,1.96,26.55143690129113,Overweight,Adult,Low
10013063,female,71,153.0,56.0,11.0,94.0,40.0,62.0,1.53,23.92242299970097,Normal,Senior,Low
14627731,female,68,159.0,59.0,5.0,87.0,39.4,24.0,1.59,23.337684427040067,Normal,Senior,Low
19121162,male,59,178.0,83.0,5.0,90.0,39.2,25.0,1.78,26.19618735008206,Overweight,Senior,Low
15841396,male,46,187.0,89.0,29.0,105.0,40.8,197.0,1.87,25.45111384369012,Overweight,Senior,Moderate
11260824,female,23,161.0,56.0,7.0,85.0,39.7,27.0,1.61,21.60410477990818,Normal,Young,Low
10420609,male,25,197.0,99.0,12.0,92.0,39.8,49.0,1.97,25.509546754618775,Overweight,Adult,Low
12774794,female,38,168.0,66.0,2.0,78.0,38.5,6.0,1.68,23.384353741496604,Normal,Adult,Low
13839615,male,24,189.0,97.0,18.0,99.0,40.5,90.0,1.89,27.154894879762605,Overweight,Young,Low
17396881,female,67,163.0,67.0,15.0,99.0,40.4,90.0,1.63,25.21735857578381,Overweight,Senior,Low
16968340,female,20,173.0,69.0,1.0,84.0,37.9,4.0,1.73,23.054562464499313,Normal,Young,Low
17647110,female,53,151.0,49.0,27.0,105.0,41.0,179.0,1.51,21.490285513793253,Normal,Senior,Moderate
12887644,female,54,159.0,65.0,22.0,102.0,40.6,134.0,1.59,25.71100826707804,Overweight,Senior,Moderate
17120460,female,54,169.0,62.0,22.0,103.0,40.5,137.0,1.69,21.707923392038097,Normal,Senior,Moderate
19864027,female,50,160.0,60.0,14.0,103.0,40.2,87.0,1.6,23.437499999999996,Normal,Senior,Moderate
15867483,female,22,169.0,66.0,6.0,83.0,38.9,21.0,1.69,23.1084345786212,Normal,Young,Low
11063709,male,33,210.0,117.0,25.0,112.0,40.7,196.0,2.1,26.53061224489796,Overweight,Adult,Moderate
12076343,male,52,177.0,77.0,23.0,99.0,40.4,136.0,1.77,24.577867151840145,Normal,Senior,Low
14081271,female,48,159.0,62.0,21.0,100.0,40.5,122.0,1.59,24.524346347059055,Normal,Senior,Moderate
12624213,female,48,153.0,55.0,29.0,115.0,40.8,218.0,1.53,23.49523687470631,Normal,Senior,Moderate
19599306,male,78,183.0,83.0,10.0,93.0,40.0,64.0,1.83,24.78425751739377,Normal,Senior,Low
14291828,male,46,189.0,89.0,20.0,95.0,40.5,106.0,1.89,24.915315920606925,Normal,Senior,Low
17556356,female,77,172.0,74.0,15.0,96.0,40.3,86.0,1.72,25.013520822065985,Overweight,Senior,Low
14931366,female,34,161.0,62.0,1.0,80.0,37.4,3.0,1.61,23.9188302920412,Normal,Adult,Low
10596134,female,42,153.0,58.0,3.0,78.0,38.6,10.0,1.53,24.77679524969029,Normal,Senior,Low
12373545,female,42,147.0,50.0,18.0,99.0,40.5,104.0,1.47,23.138507103521682,Normal,Senior,Low
15408307,female,28,160.0,60.0,16.0,94.0,40.0,77.0,1.6,23.437499999999996,Normal,Adult,Low
16851416,female,77,169.0,65.0,29.0,106.0,40.9,201.0,1.69,22.758306781975424,Normal,Senior,Moderate
15520376,male,36,192.0,98.0,24.0,105.0,40.8,156.0,1.92,26.58420138888889,Overweight,Adult,Moderate
19070128,male,26,186.0,90.0,15.0,96.0,40.2,68.0,1.86,26.014568158168572,Overweight,Adult,Low
16727533,male,74,189.0,96.0,27.0,110.0,41.1,245.0,1.89,26.874947509868147,Overweight,Senior,Moderate
18207331,female,25,154.0,59.0,3.0,90.0,38.6,13.0,1.54,24.87771968291449,Normal,Adult,Low
19975231,female,41,155.0,55.0,17.0,92.0,40.5,84.0,1.55,22.892819979188342,Normal,Senior,Low
14468959,male,56,180.0,85.0,19.0,107.0,40.5,143.0,1.8,26.234567901234566,Overweight,Senior,Moderate
15705621,female,55,167.0,65.0,25.0,105.0,40.5,161.0,1.67,23.306680053067517,Normal,Senior,Moderate
16072528,male,70,169.0,77.0,3.0,80.0,38.7,12.0,1.69,26.959840341724732,Overweight,Senior,Low
18181583,female,29,141.0,48.0,13.0,82.0,39.7,49.0,1.41,24.143654745737138,Normal,Adult,Low
18208490,female,66,153.0,55.0,26.0,111.0,40.7,192.0,1.53,23.49523687470631,Normal,Senior,Moderate
13219901,male,49,180.0,83.0,21.0,94.0,40.6,108.0,1.8,25.61728395061728,Overweight,Senior,Low
17360887,female,61,151.0,55.0,11.0,90.0,39.3,56.0,1.51,24.121749046094468,Normal,Senior,Low
17322568,female,35,178.0,72.0,13.0,91.0,40.1,58.0,1.78,22.724403484408533,Normal,Adult,Low
19117769,female,67,147.0,55.0,19.0,102.0,40.5,123.0,1.47,25.45235781387385,Overweight,Senior,Moderate
13831255,male,49,190.0,97.0,4.0,88.0,39.1,18.0,1.9,26.869806094182827,Overweight,Senior,Low
14183421,male,36,176.0,75.0,20.0,103.0,40.3,114.0,1.76,24.212293388429753,Normal,Adult,Moderate
13992137,female,75,155.0,61.0,21.0,107.0,40.6,148.0,1.55,25.390218522372525,Overweight,Senior,Moderate
11156825,female,36,161.0,63.0,13.0,92.0,40.3,61.0,1.61,24.3046178773967,Normal,Adult,Low
12683983,female,60,151.0,54.0,7.0,84.0,39.7,31.0,1.51,23.683171790710933,Normal,Senior,Low
15951892,male,39,198.0,100.0,22.0,94.0,40.7,111.0,1.98,25.507601265177023,Overweight,Adult,Low
16467938,female,20,150.0,49.0,6.0,89.0,39.2,26.0,1.5,21.77777777777778,Normal,Young,Low
14001036,female,48,180.0,71.0,14.0,91.0,40.2,66.0,1.8,21.91358024691358,Normal,Senior,Low
10100218,female,57,170.0,72.0,26.0,103.0,40.3,160.0,1.7,24.913494809688583,Normal,Senior,Moderate
16853258,female,32,172.0,71.0,15.0,86.0,40.3,59.0,1.72,23.99945916711736,Normal,Adult,Low
18954962,female,63,160.0,57.0,8.0,90.0,39.4,41.0,1.6,22.265624999999996,Normal,Senior,Low
14902879,female,79,160.0,60.0,16.0,96.0,40.2,95.0,1.6,23.437499999999996,Normal,Senior,Low
19290831,female,29,170.0,68.0,8.0,87.0,39.7,32.0,1.7,23.529411764705884,Normal,Adult,Low
11290346,female,55,191.0,84.0,9.0,89.0,39.3,40.0,1.91,23.025684602944,Normal,Senior,Low
18281524,male,31,177.0,78.0,19.0,95.0,40.6,82.0,1.77,24.897060231734173,Normal,Adult,Low
13255460,female,23,165.0,66.0,24.0,102.0,40.6,133.0,1.65,24.242424242424246,Normal,Young,Moderate
17117423,female,49,175.0,70.0,17.0,101.0,40.5,99.0,1.75,22.857142857142858,Normal,Senior,Moderate
13008027,male,41,178.0,74.0,8.0,80.0,39.7,20.0,1.78,23.355636914530994,Normal,Senior,Low
13168347,female,37,151.0,51.0,30.0,115.0,40.9,221.0,1.51,22.367440024560327,Normal,Adult,Moderate
10596182,female,26,176.0,73.0,24.0,104.0,40.5,137.0,1.76,23.56663223140496,Normal,Adult,Moderate
18442785,male,50,174.0,76.0,25.0,107.0,40.9,175.0,1.74,25.102391333069097,Overweight,Senior,Moderate
18388946,male,20,176.0,73.0,2.0,84.0,38.3,4.0,1.76,23.56663223140496,Normal,Young,Low
14174816,female,77,178.0,73.0,9.0,84.0,39.8,40.0,1.78,23.04002019946976,Normal,Senior,Low
12475002,male,21,193.0,97.0,19.0,98.0,40.3,90.0,1.93,26.040967542752828,Overweight,Young,Low
11631170,female,22,174.0,73.0,20.0,103.0,40.4,110.0,1.74,24.111507464658473,Normal,Young,Moderate
16565434,male,46,193.0,98.0,1.0,79.0,37.8,3.0,1.93,26.309431125667803,Overweight,Senior,Low
18534554,female,29,172.0,71.0,4.0,86.0,38.8,15.0,1.72,23.99945916711736,Normal,Adult,Low
10119545,female,33,158.0,61.0,21.0,107.0,40.8,132.0,1.58,24.435186668803073,Normal,Adult,Moderate
11602373,female,28,164.0,59.0,9.0,90.0,39.5,40.0,1.64,21.936347412254616,Normal,Adult,Low
19965344,male,27,189.0,82.0,6.0,84.0,39.3,15.0,1.89,22.955684331345708,Normal,Adult,Low
10800093,male,54,189.0,89.0,15.0,99.0,40.2,94.0,1.89,24.915315920606925,Normal,Senior,Low
12035754,male,46,166.0,68.0,6.0,79.0,39.1,15.0,1.66,24.677021338365513,Normal,Senior,Low
12751806,female,33,156.0,60.0,23.0,101.0,40.8,131.0,1.56,24.654832347140037,Normal,Adult,Moderate
17293850,female,34,157.0,61.0,27.0,106.0,41.1,168.0,1.57,24.747454257779218,Normal,Adult,Moderate
16403380,female,24,157.0,56.0,11.0,95.0,40.0,54.0,1.57,22.7189744005842,Normal,Young,Low
11109935,male,38,172.0,75.0,12.0,95.0,40.1,55.0,1.72,25.351541373715524,Overweight,Adult,Low
17883984,female,69,166.0,64.0,24.0,107.0,41.0,166.0,1.66,23.225431847873423,Normal,Senior,Moderate
19801062,male,38,177.0,82.0,6.0,86.0,39.4,20.0,1.77,26.173832551310287,Overweight,Adult,Low
18309914,male,68,187.0,91.0,16.0,98.0,40.3,110.0,1.87,26.023048986244955,Overweight,Senior,Low
15994732,female,52,172.0,73.0,16.0,92.0,40.3,78.0,1.72,24.675500270416443,Normal,Senior,Low
15928744,male,29,190.0,93.0,11.0,92.0,39.7,45.0,1.9,25.761772853185597,Overweight,Adult,Low
19454464,male,27,190.0,98.0,24.0,105.0,40.0,146.0,1.9,27.146814404432135,Overweight,Adult,Moderate
18402770,female,26,169.0,61.0,6.0,87.0,39.3,24.0,1.69,21.35779559539232,Normal,Adult,Low
19886698,male,22,188.0,83.0,28.0,113.0,40.7,188.0,1.88,23.48347668628339,Normal,Young,Moderate
18422455,male,27,185.0,85.0,9.0,86.0,39.6,26.0,1.85,24.835646457268076,Normal,Adult,Low
11080559,female,28,161.0,59.0,13.0,88.0,40.0,55.0,1.61,22.76146753597469,Normal,Adult,Low
18314931,female,73,153.0,56.0,9.0,84.0,39.7,42.0,1.53,23.92242299970097,Normal,Senior,Low
12390384,male,70,191.0,96.0,17.0,99.0,40.2,123.0,1.91,26.315068117650284,Overweight,Senior,Low
18253763,male,52,184.0,85.0,6.0,89.0,39.2,28.0,1.84,25.10633270321361,Overweight,Senior,Low
19209157,male,29,177.0,79.0,8.0,86.0,39.5,23.0,1.77,25.2162533116282,Overweight,Adult,Low
16658399,male,33,191.0,96.0,6.0,91.0,39.1,25.0,1.91,26.315068117650284,Overweight,Adult,Low
17570264,female,39,151.0,56.0,17.0,107.0,40.2,110.0,1.51,24.560326301478007,Normal,Adult,Moderate
15090204,female,61,167.0,63.0,10.0,93.0,39.9,53.0,1.67,22.589551436050055,Normal,Senior,Low
13799553,female,23,176.0,66.0,10.0,95.0,39.8,48.0,1.76,21.306818181818183,Normal,Young,Low
15302724,male,71,182.0,91.0,9.0,92.0,39.7,55.0,1.82,27.47252747252747,Overweight,Senior,Low
19667020,female,67,159.0,61.0,8.0,86.0,39.3,37.0,1.59,24.128792373719392,Normal,Senior,Low
19430256,female,54,177.0,75.0,10.0,91.0,39.7,48.0,1.77,23.93948099205209,Normal,Senior,Low
18251057,female,26,164.0,55.0,1.0,80.0,37.5,3.0,1.64,20.449137418203453,Normal,Adult,Low
12377443,female,39,158.0,54.0,26.0,94.0,40.7,133.0,1.58,21.63114885435026,Normal,Adult,Low
11575729,female,71,158.0,59.0,23.0,110.0,41.0,169.0,1.58,23.634033007530842,Normal,Senior,Moderate
14774225,female,78,165.0,66.0,20.0,107.0,40.6,141.0,1.65,24.242424242424246,Normal,Senior,Moderate
18704438,male,78,172.0,74.0,28.0,103.0,41.0,216.0,1.72,25.013520822065985,Overweight,Senior,Moderate
17775419,male,49,203.0,102.0,17.0,93.0,40.4,92.0,2.03,24.75187459050208,Normal,Senior,Low
16846218,male,38,162.0,64.0,20.0,98.0,40.3,96.0,1.62,24.38652644413961,Normal,Adult,Low
18041213,female,65,166.0,67.0,13.0,96.0,40.2,73.0,1.66,24.31412396574249,Normal,Senior,Low
14296711,female,55,165.0,67.0,11.0,97.0,40.1,61.0,1.65,24.609733700642796,Normal,Senior,Low
17341291,male,33,194.0,101.0,7.0,76.0,39.8,14.0,1.94,26.83600807737273,Overweight,Adult,Low
19899222,male,38,184.0,80.0,5.0,88.0,39.0,18.0,1.84,23.629489603024574,Normal,Adult,Low
17433336,male,53,175.0,73.0,14.0,94.0,40.0,72.0,1.75,23.836734693877553,Normal,Senior,Low
15514154,female,26,181.0,73.0,24.0,104.0,40.6,137.0,1.81,22.282592106468055,Normal,Adult,Moderate
10587584,male,27,206.0,106.0,13.0,89.0,40.1,50.0,2.06,24.97879159204449,Normal,Adult,Low
17960278,male,21,183.0,83.0,3.0,73.0,38.7,2.0,1.83,24.78425751739377,Normal,Young,Low
17623344,male,30,206.0,106.0,6.0,92.0,39.2,27.0,2.06,24.97879159204449,Normal,Adult,Low
16649833,male,79,184.0,87.0,24.0,104.0,40.6,197.0,1.84,25.697069943289225,Overweight,Senior,Moderate
15762100,male,20,182.0,81.0,3.0,89.0,38.4,9.0,1.82,24.453568409612362,Normal,Young,Low
11537400,female,49,168.0,70.0,15.0,98.0,39.9,83.0,1.68,24.801587301587304,Normal,Senior,Low
12409627,male,71,175.0,82.0,18.0,89.0,40.4,98.0,1.75,26.775510204081634,Overweight,Senior,Low
10831217,female,71,176.0,72.0,11.0,92.0,39.4,57.0,1.76,23.243801652892564,Normal,Senior,Low
19623925,female,24,169.0,62.0,14.0,98.0,40.3,72.0,1.69,21.707923392038097,Normal,Young,Low
17990752,male,37,190.0,92.0,25.0,119.0,41.0,214.0,1.9,25.48476454293629,Overweight,Adult,Moderate
19590553,male,32,191.0,95.0,3.0,79.0,38.5,7.0,1.91,26.040952824758094,Overweight,Adult,Low
10496798,male,47,193.0,99.0,17.0,92.0,40.4,87.0,1.93,26.577894708582782,Overweight,Senior,Low
16924538,female,30,148.0,46.0,29.0,111.0,40.8,200.0,1.48,21.00073046018992,Normal,Adult,Moderate
10612174,female,78,174.0,71.0,6.0,86.0,39.2,28.0,1.74,23.450918219051392,Normal,Senior,Low
16193258,male,37,190.0,88.0,13.0,97.0,39.8,67.0,1.9,24.37673130193906,Normal,Adult,Low
11459632,female,36,163.0,62.0,24.0,105.0,40.8,147.0,1.63,23.335466144755166,Normal,Adult,Moderate
15534088,male,49,189.0,88.0,21.0,92.0,40.4,104.0,1.89,24.635368550712467,Normal,Senior,Low
13592683,female,22,166.0,63.0,26.0,109.0,40.6,164.0,1.66,22.8625344752504,Normal,Young,Moderate
18510665,female,50,165.0,61.0,12.0,91.0,40.4,59.0,1.65,22.4058769513315,Normal,Senior,Low
16869419,female,31,163.0,59.0,16.0,90.0,40.5,72.0,1.63,22.20633068613798,Normal,Adult,Low
12072680,female,76,138.0,45.0,23.0,95.0,40.7,138.0,1.38,23.629489603024577,Normal,Senior,Low
18639904,female,50,159.0,55.0,12.0,85.0,39.9,52.0,1.59,21.75546853368142,Normal,Senior,Low
14365744,female,26,157.0,54.0,19.0,97.0,40.6,99.0,1.57,21.907582457706194,Normal,Adult,Low
19919968,male,30,177.0,82.0,24.0,103.0,40.6,134.0,1.77,26.173832551310287,Overweight,Adult,Moderate
16642178,male,25,190.0,91.0,24.0,116.0,40.5,180.0,1.9,25.207756232686982,Overweight,Adult,Moderate
12316929,female,26,170.0,63.0,9.0,88.0,39.8,37.0,1.7,21.79930795847751,Normal,Adult,Low
18293939,male,25,206.0,111.0,3.0,91.0,38.8,12.0,2.06,26.157036478461684,Overweight,Adult,Low
18505270,female,61,162.0,63.0,14.0,96.0,40.2,78.0,1.62,24.005486968449926,Normal,Senior,Low
16470426,male,67,184.0,88.0,26.0,106.0,41.0,207.0,1.84,25.99243856332703,Overweight,Senior,Moderate
19791672,male,55,174.0,70.0,3.0,89.0,38.6,13.0,1.74,23.120623596247853,Normal,Senior,Low
17444981,female,26,160.0,54.0,26.0,113.0,40.9,180.0,1.6,21.093749999999996,Normal,Adult,Moderate
10077039,female,34,156.0,56.0,17.0,93.0,40.3,83.0,1.56,23.011176857330703,Normal,Adult,Low
15968077,female,33,161.0,60.0,8.0,95.0,39.5,40.0,1.61,23.147255121330193,Normal,Adult,Low
14535455,female,21,172.0,58.0,1.0,79.0,37.5,3.0,1.72,19.60519199567334,Normal,Young,Low
15189896,female,62,174.0,70.0,10.0,97.0,39.6,56.0,1.74,23.120623596247853,Normal,Senior,Low
15020453,female,46,161.0,59.0,14.0,101.0,40.2,83.0,1.61,22.76146753597469,Normal,Senior,Moderate
14986208,female,67,169.0,72.0,18.0,103.0,40.7,114.0,1.69,25.209201358495854,Overweight,Senior,Moderate
16584377,female,24,144.0,46.0,8.0,90.0,39.4,36.0,1.44,22.183641975308642,Normal,Young,Low
18907274,female,79,153.0,56.0,22.0,98.0,40.7,137.0,1.53,23.92242299970097,Normal,Senior,Low
19159747,female,63,160.0,63.0,8.0,90.0,39.3,40.0,1.6,24.609374999999996,Normal,Senior,Low
12464728,male,52,203.0,104.0,7.0,91.0,39.4,37.0,2.03,25.237205464825653,Overweight,Senior,Low
16497640,female,42,165.0,65.0,3.0,79.0,38.6,10.0,1.65,23.875114784205696,Normal,Senior,Low
10937927,female,59,169.0,65.0,25.0,112.0,40.6,181.0,1.69,22.758306781975424,Normal,Senior,Moderate
12442911,female,71,149.0,49.0,9.0,90.0,39.7,48.0,1.49,22.071077879374805,Normal,Senior,Low
11720150,female,31,161.0,67.0,4.0,79.0,38.7,13.0,1.61,25.847768218818715,Overweight,Adult,Low
15030348,female,44,176.0,71.0,3.0,85.0,38.7,12.0,1.76,22.920971074380166,Normal,Senior,Low
14342459,female,20,173.0,70.0,16.0,92.0,40.4,70.0,1.73,23.38868655818771,Normal,Young,Low
12552364,male,28,189.0,87.0,10.0,85.0,39.9,29.0,1.89,24.355421180818006,Normal,Adult,Low
16933675,female,48,150.0,53.0,17.0,93.0,40.4,88.0,1.5,23.555555555555557,Normal,Senior,Low
18515268,male,20,190.0,88.0,13.0,84.0,40.3,31.0,1.9,24.37673130193906,Normal,Young,Low
10241958,female,35,173.0,73.0,26.0,101.0,40.8,144.0,1.73,24.3910588392529,Normal,Adult,Moderate
19182446,female,62,160.0,64.0,7.0,80.0,39.4,27.0,1.6,24.999999999999996,Normal,Senior,Low
11380403,female,35,178.0,69.0,15.0,89.0,40.2,65.0,1.78,21.777553339224845,Normal,Adult,Low
13581842,male,37,194.0,91.0,4.0,84.0,38.7,13.0,1.94,24.178977574662557,Normal,Adult,Low
11763584,male,23,185.0,89.0,27.0,109.0,40.7,170.0,1.85,26.004382761139514,Overweight,Young,Moderate
19456977,male,49,170.0,73.0,11.0,86.0,40.1,41.0,1.7,25.25951557093426,Overweight,Senior,Low
19197985,female,63,167.0,64.0,22.0,105.0,40.7,145.0,1.67,22.948115744558788,Normal,Senior,Moderate
12399486,male,23,186.0,88.0,3.0,79.0,38.6,5.0,1.86,25.4364666435426,Overweight,Young,Low
11862262,female,36,177.0,80.0,8.0,95.0,39.7,39.0,1.77,25.53544639152223,Overweight,Adult,Low
17353917,male,21,177.0,82.0,25.0,108.0,40.9,147.0,1.77,26.173832551310287,Overweight,Young,Moderate
13164897,female,56,148.0,52.0,17.0,99.0,40.0,102.0,1.48,23.739956172388606,Normal,Senior,Low
14710937,male,23,180.0,78.0,6.0,83.0,39.5,13.0,1.8,24.074074074074073,Normal,Young,Low
19898430,male,59,190.0,90.0,27.0,100.0,40.6,181.0,1.9,24.930747922437675,Normal,Senior,Moderate
16788938,female,53,173.0,74.0,28.0,104.0,40.8,173.0,1.73,24.725182932941294,Normal,Senior,Moderate
16084237,male,46,173.0,81.0,13.0,88.0,40.2,53.0,1.73,27.064051588760066,Overweight,Senior,Low
16973642,female,40,158.0,59.0,10.0,89.0,40.0,45.0,1.58,23.634033007530842,Normal,Senior,Low
15655031,female,44,196.0,94.0,15.0,90.0,40.3,63.0,1.96,24.46897126197418,Normal,Senior,Low
10326111,male,35,172.0,75.0,22.0,98.0,40.9,108.0,1.72,25.351541373715524,Overweight,Adult,Low
14216393,male,59,191.0,97.0,9.0,86.0,39.7,43.0,1.91,26.589183410542475,Overweight,Senior,Low
11523412,male,77,182.0,85.0,6.0,80.0,39.2,27.0,1.82,25.661152034778407,Overweight,Senior,Low
14384309,female,74,163.0,62.0,23.0,102.0,40.8,149.0,1.63,23.335466144755166,Normal,Senior,Moderate
16188932,male,42,173.0,74.0,16.0,97.0,40.3,81.0,1.73,24.725182932941294,Normal,Senior,Low
13368313,female,34,164.0,67.0,3.0,82.0,38.8,11.0,1.64,24.910767400356935,Normal,Adult,Low
14738767,female,51,165.0,63.0,17.0,95.0,40.2,90.0,1.65,23.140495867768596,Normal,Senior,Low
10480604,female,41,148.0,53.0,29.0,111.0,40.9,203.0,1.48,24.196493791088386,Normal,Senior,Moderate
10268820,female,38,153.0,52.0,19.0,100.0,40.4,110.0,1.53,22.21367849972233,Normal,Adult,Moderate
18863986,female,28,163.0,65.0,8.0,87.0,39.2,32.0,1.63,24.46460160337235,Normal,Adult,Low
11710876,male,51,175.0,77.0,18.0,96.0,40.5,98.0,1.75,25.142857142857142,Overweight,Senior,Low
11297159,male,24,171.0,77.0,5.0,86.0,39.1,13.0,1.71,26.332888752094664,Overweight,Young,Low
14077818,male,75,191.0,93.0,24.0,103.0,40.6,192.0,1.91,25.492722238973712,Overweight,Senior,Moderate
11343523,female,29,169.0,71.0,1.0,84.0,38.0,4.0,1.69,24.859073561850078,Normal,Adult,Low
12169913,female,55,145.0,55.0,15.0,101.0,40.1,92.0,1.45,26.159334126040427,Overweight,Senior,Moderate
17046325,female,25,161.0,59.0,30.0,103.0,40.8,173.0,1.61,22.76146753597469,Normal,Adult,Moderate
10255842,female,70,167.0,64.0,22.0,97.0,40.4,129.0,1.67,22.948115744558788,Normal,Senior,Low
12104021,female,30,170.0,64.0,6.0,86.0,39.0,24.0,1.7,22.145328719723185,Normal,Adult,Low
18296389,male,55,195.0,106.0,10.0,91.0,40.0,55.0,1.95,27.87639710716634,Overweight,Senior,Low
14944352,male,20,179.0,79.0,28.0,107.0,40.9,158.0,1.79,24.65590961580475,Normal,Young,Moderate
14518807,female,25,162.0,69.0,28.0,101.0,41.2,152.0,1.62,26.291723822588015,Overweight,Adult,Moderate
16125203,female,39,160.0,56.0,16.0,94.0,40.4,81.0,1.6,21.874999999999996,Normal,Adult,Low
19471756,male,39,189.0,88.0,9.0,83.0,39.8,28.0,1.89,24.635368550712467,Normal,Adult,Low
10018305,male,29,167.0,71.0,2.0,77.0,37.9,3.0,1.67,25.458065904119906,Overweight,Adult,Low
15985721,female,26,159.0,55.0,15.0,96.0,40.1,76.0,1.59,21.75546853368142,Normal,Adult,Low
14795009,female,37,170.0,65.0,2.0,79.0,38.3,7.0,1.7,22.49134948096886,Normal,Adult,Low
12247180,female,30,163.0,64.0,25.0,98.0,40.6,131.0,1.63,24.088223117166624,Normal,Adult,Low
19557425,female,21,165.0,60.0,28.0,105.0,40.4,165.0,1.65,22.03856749311295,Normal,Young,Moderate
17738955,male,48,187.0,86.0,27.0,106.0,41.1,189.0,1.87,24.59321112985787,Normal,Senior,Moderate
16019756,male,37,181.0,76.0,5.0,79.0,39.6,11.0,1.81,23.198315069747565,Normal,Adult,Low
